id,provider,service_type,region,instance_type,usage_hours,cpu_cores,memory_gb,cost_per_hour,total_cost,cost_per_cpu,cost_per_gb,cost_per_hour_per_cpu,efficiency_score,memory_per_cpu,resource_intensity,is_high_memory,is_high_cpu,cluster,ml_prediction,model_type,model_r2_score,model_mae,model_oob_score,clustering_algorithm,n_clusters,provider_encoded,service_type_encoded,region_encoded,data_source,source_url,documentation_url,analysis_timestamp,analysis_date,analysis_time
396,GCP,Compute,us-central1,n1-standard-2,155.7456,2,7.5000,0.0950,14.7958,7.3979,1.9728,0.0475,0.0475,3.7500,15.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
397,GCP,Storage,asia-east1,n1-standard-2,179.5312,2,7.5000,0.0224,4.0251,2.0125,0.5367,0.0112,0.0112,3.7500,15.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
398,GCP,Database,us-central1,n1-standard-2,136.9648,2,7.5000,0.2375,32.5292,16.2646,4.3372,0.1187,0.1187,3.7500,15.0000,0,0,0,28.6098,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
399,GCP,Compute,asia-east1,n1-standard-2,68.4259,2,7.5000,0.1121,7.6705,3.8353,1.0227,0.0560,0.0560,3.7500,15.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
400,GCP,Compute,asia-east1,n1-standard-2,30.8267,2,7.5000,0.1121,3.4557,1.7278,0.4608,0.0560,0.0560,3.7500,15.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
401,GCP,Compute,europe-west1,n1-standard-2,242.0466,2,7.5000,0.1026,24.8340,12.4170,3.3112,0.0513,0.0513,3.7500,15.0000,0,0,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
402,GCP,Storage,us-central1,n1-standard-2,66.8335,2,7.5000,0.0190,1.2698,0.6349,0.1693,0.0095,0.0095,3.7500,15.0000,0,0,0,1.5588,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
403,GCP,Network,asia-east1,n1-standard-2,31.1451,2,7.5000,0.0336,1.0474,0.5237,0.1397,0.0168,0.0168,3.7500,15.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,3,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
404,GCP,Storage,europe-west1,n1-standard-2,93.9463,2,7.5000,0.0205,1.9278,0.9639,0.2570,0.0103,0.0103,3.7500,15.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
405,GCP,Storage,europe-west1,n1-standard-2,397.6843,2,7.5000,0.0205,8.1605,4.0802,1.0881,0.0103,0.0103,3.7500,15.0000,0,0,2,9.2971,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
406,GCP,Compute,asia-east1,n1-standard-4,98.6800,4,15.0000,0.2242,22.1240,5.5310,1.4749,0.0560,0.0560,3.7500,60.0000,1,1,0,27.6847,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
407,GCP,Compute,europe-west1,n1-standard-4,49.3636,4,15.0000,0.2052,10.1294,2.5324,0.6753,0.0513,0.0513,3.7500,60.0000,1,1,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
408,GCP,Database,us-central1,n1-standard-4,42.1933,4,15.0000,0.4750,20.0418,5.0105,1.3361,0.1187,0.1188,3.7500,60.0000,1,1,3,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
409,GCP,Compute,asia-east1,n1-standard-4,6.0295,4,15.0000,0.2242,1.3518,0.3380,0.0901,0.0560,0.0560,3.7500,60.0000,1,1,0,3.9036,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
410,GCP,Compute,asia-east1,n1-standard-4,114.6730,4,15.0000,0.2242,25.7097,6.4274,1.7140,0.0560,0.0560,3.7500,60.0000,1,1,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
411,GCP,Storage,us-central1,n1-standard-4,265.6970,4,15.0000,0.0380,10.0965,2.5241,0.6731,0.0095,0.0095,3.7500,60.0000,1,1,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
412,GCP,Compute,asia-east1,n1-standard-4,39.9137,4,15.0000,0.2242,8.9487,2.2372,0.5966,0.0560,0.0560,3.7500,60.0000,1,1,0,11.6303,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
413,GCP,Storage,asia-east1,n1-standard-4,230.5140,4,15.0000,0.0448,10.3362,2.5841,0.6891,0.0112,0.0112,3.7500,60.0000,1,1,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
414,GCP,Storage,us-central1,n1-standard-4,575.1381,4,15.0000,0.0380,21.8552,5.4638,1.4570,0.0095,0.0095,3.7500,60.0000,1,1,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
415,GCP,Compute,asia-east1,n1-standard-4,145.1214,4,15.0000,0.2242,32.5362,8.1341,2.1691,0.0560,0.0560,3.7500,60.0000,1,1,0,34.8184,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
416,GCP,Compute,asia-east1,n1-standard-4,225.0829,4,15.0000,0.2242,50.4636,12.6159,3.3642,0.0560,0.0560,3.7500,60.0000,1,1,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
417,GCP,Compute,europe-west1,n1-standard-4,278.0976,4,15.0000,0.2052,57.0656,14.2664,3.8044,0.0513,0.0513,3.7500,60.0000,1,1,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
418,GCP,Database,asia-east1,n1-standard-4,160.8076,4,15.0000,0.5605,90.1327,22.5332,6.0088,0.1401,0.1401,3.7500,60.0000,1,1,3,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
419,GCP,Database,europe-west1,n1-standard-4,99.7410,4,15.0000,0.5130,51.1671,12.7918,3.4111,0.1283,0.1283,3.7500,60.0000,1,1,3,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
420,GCP,Storage,europe-west1,n1-standard-4,169.0515,4,15.0000,0.0410,6.9379,1.7345,0.4625,0.0103,0.0103,3.7500,60.0000,1,1,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
421,GCP,Storage,us-central1,c2-standard-4,257.4349,4,16.0000,0.0411,10.5857,2.6464,0.6616,0.0103,0.0103,4.0000,64.0000,1,1,2,24.6488,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
422,GCP,AI/ML,asia-east1,c2-standard-4,50.9486,4,16.0000,0.6065,30.9014,7.7253,1.9313,0.1516,0.1516,4.0000,64.0000,1,1,3,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,0,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
423,GCP,Compute,asia-east1,c2-standard-4,224.5307,4,16.0000,0.2426,54.4729,13.6182,3.4046,0.0607,0.0607,4.0000,64.0000,1,1,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
424,GCP,Storage,europe-west1,c2-standard-4,21.2903,4,16.0000,0.0444,0.9455,0.2364,0.0591,0.0111,0.0111,4.0000,64.0000,1,1,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
425,GCP,Storage,us-central1,c2-standard-4,376.9974,4,16.0000,0.0411,15.5021,3.8755,0.9689,0.0103,0.0103,4.0000,64.0000,1,1,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
426,GCP,Compute,us-central1,c2-standard-4,456.6725,4,16.0000,0.2056,93.8919,23.4730,5.8682,0.0514,0.0514,4.0000,64.0000,1,1,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
427,GCP,Compute,us-central1,c2-standard-4,355.2184,4,16.0000,0.2056,73.0329,18.2582,4.5646,0.0514,0.0514,4.0000,64.0000,1,1,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
428,GCP,AI/ML,europe-west1,c2-standard-4,47.4770,4,16.0000,0.5551,26.3554,6.5889,1.6472,0.1388,0.1388,4.0000,64.0000,1,1,3,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,0,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
429,GCP,Compute,asia-east1,c2-standard-4,30.5115,4,16.0000,0.2426,7.4023,1.8506,0.4626,0.0607,0.0607,4.0000,64.0000,1,1,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
430,GCP,AI/ML,europe-west1,c2-standard-4,76.1147,4,16.0000,0.5551,42.2528,10.5632,2.6408,0.1388,0.1388,4.0000,64.0000,1,1,3,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,0,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
431,GCP,Compute,asia-east1,c2-standard-4,28.4871,4,16.0000,0.2426,6.9112,1.7278,0.4320,0.0607,0.0607,4.0000,64.0000,1,1,0,6.8598,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
432,GCP,Database,asia-east1,c2-standard-4,255.7208,4,16.0000,0.6065,155.0998,38.7749,9.6937,0.1516,0.1516,4.0000,64.0000,1,1,3,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
433,GCP,Storage,us-central1,c2-standard-4,567.4539,4,16.0000,0.0411,23.3337,5.8334,1.4584,0.0103,0.0103,4.0000,64.0000,1,1,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
434,GCP,Compute,europe-west1,c2-standard-4,344.4199,4,16.0000,0.2220,76.4778,19.1194,4.7799,0.0555,0.0555,4.0000,64.0000,1,1,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
435,GCP,Storage,us-central1,c2-standard-4,78.0550,4,16.0000,0.0411,3.2096,0.8024,0.2006,0.0103,0.0103,4.0000,64.0000,1,1,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
436,GCP,Storage,us-central1,n2-standard-2,97.3053,2,8.0000,0.0155,1.5102,0.7551,0.1888,0.0078,0.0078,4.0000,16.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
437,GCP,Storage,asia-east1,n2-standard-2,181.9145,2,8.0000,0.0183,3.3315,1.6658,0.4164,0.0092,0.0092,4.0000,16.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
438,GCP,Storage,europe-west1,n2-standard-2,98.2562,2,8.0000,0.0168,1.6469,0.8235,0.2059,0.0084,0.0084,4.0000,16.0000,0,0,0,1.7308,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
439,GCP,Storage,asia-east1,n2-standard-2,71.8052,2,8.0000,0.0183,1.3150,0.6575,0.1644,0.0092,0.0092,4.0000,16.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
440,GCP,Compute,europe-west1,n2-standard-2,9.1295,2,8.0000,0.0838,0.7651,0.3826,0.0956,0.0419,0.0419,4.0000,16.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
441,GCP,Compute,europe-west1,n2-standard-2,315.4388,2,8.0000,0.0838,26.4363,13.2181,3.3045,0.0419,0.0419,4.0000,16.0000,0,0,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
442,GCP,Network,asia-east1,n2-standard-2,31.3750,2,8.0000,0.0275,0.8619,0.4309,0.1077,0.0137,0.0137,4.0000,16.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,3,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
443,GCP,Storage,us-central1,n2-standard-2,378.7658,2,8.0000,0.0155,5.8784,2.9392,0.7348,0.0078,0.0078,4.0000,16.0000,0,0,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
444,GCP,Storage,us-central1,n2-standard-2,244.1634,2,8.0000,0.0155,3.7894,1.8947,0.4737,0.0078,0.0078,4.0000,16.0000,0,0,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
445,GCP,Storage,us-central1,n2-standard-2,2.3414,2,8.0000,0.0155,0.0363,0.0182,0.0045,0.0078,0.0078,4.0000,16.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
446,GCP,Compute,europe-west1,n2-standard-2,147.8293,2,8.0000,0.0838,12.3893,6.1946,1.5487,0.0419,0.0419,4.0000,16.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
447,GCP,Storage,us-central1,n2-standard-2,106.7819,2,8.0000,0.0155,1.6573,0.8286,0.2072,0.0078,0.0078,4.0000,16.0000,0,0,0,1.7388,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
448,GCP,Compute,europe-west1,n2-standard-2,33.5645,2,8.0000,0.0838,2.8130,1.4065,0.3516,0.0419,0.0419,4.0000,16.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
449,GCP,Compute,us-central1,n2-standard-2,15.5663,2,8.0000,0.0776,1.2079,0.6040,0.1510,0.0388,0.0388,4.0000,16.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
450,GCP,Storage,europe-west1,n2-standard-2,1.7443,2,8.0000,0.0168,0.0292,0.0146,0.0037,0.0084,0.0084,4.0000,16.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
451,Oracle,Compute,eu-frankfurt-1,VM.Standard.E3.Flex,153.5778,1,16.0000,0.0281,4.3079,4.3079,0.2692,0.0281,0.0281,16.0000,16.0000,1,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,3,1,2,Oracle Cloud Documentation,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
452,Oracle,Database,eu-frankfurt-1,VM.Standard.E3.Flex,34.0116,1,16.0000,0.0505,1.7172,1.7172,0.1073,0.0505,0.0505,16.0000,16.0000,1,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,3,2,2,Oracle Cloud Documentation,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
453,Oracle,Compute,us-ashburn-1,VM.Standard.E3.Flex,37.8774,1,16.0000,0.0255,0.9659,0.9659,0.0604,0.0255,0.0255,16.0000,16.0000,1,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,3,1,6,Oracle Cloud Documentation,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
454,Oracle,Compute,us-ashburn-1,VM.Standard.E3.Flex,132.3550,1,16.0000,0.0255,3.3751,3.3751,0.2109,0.0255,0.0255,16.0000,16.0000,1,0,0,4.9890,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,3,1,6,Oracle Cloud Documentation,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
455,Oracle,Compute,eu-frankfurt-1,VM.Standard.E3.Flex,40.1385,1,16.0000,0.0281,1.1259,1.1259,0.0704,0.0281,0.0280,16.0000,16.0000,1,0,0,1.4850,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,3,1,2,Oracle Cloud Documentation,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
456,Oracle,Compute,us-ashburn-1,VM.Standard.E3.Flex,56.2186,1,16.0000,0.0255,1.4336,1.4336,0.0896,0.0255,0.0255,16.0000,16.0000,1,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,3,1,6,Oracle Cloud Documentation,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
457,Oracle,Compute,eu-frankfurt-1,VM.Standard.E3.Flex,27.9326,1,16.0000,0.0281,0.7835,0.7835,0.0490,0.0281,0.0281,16.0000,16.0000,1,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,3,1,2,Oracle Cloud Documentation,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
458,Oracle,Compute,eu-frankfurt-1,VM.Standard.E3.Flex,273.7569,1,16.0000,0.0281,7.6789,7.6789,0.4799,0.0281,0.0281,16.0000,16.0000,1,0,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,3,1,2,Oracle Cloud Documentation,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
459,Oracle,Compute,us-ashburn-1,VM.Standard.E3.Flex,21.8508,1,16.0000,0.0255,0.5572,0.5572,0.0348,0.0255,0.0255,16.0000,16.0000,1,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,3,1,6,Oracle Cloud Documentation,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,https://docs.oracle.com/en-us/iaas/Content/Compute/References/computeshapes.htm,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
